"都道府県コード","都道府県名","都道府県名カナ","都道府県名ローマ字","市区町村コード","市区町村名","市区町村名カナ","市区町村名ローマ字","大字町丁目名","大字町丁目名カナ","大字町丁目名ローマ字","小字・通称名","緯度","経度"
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","樋川一丁目","ヒガワ 1","HIGAWA 1",,26.208335,127.688271
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","与儀一丁目","ヨギ 1","YOGI 1",,26.205883,127.69354
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","寄宮一丁目","ヨリミヤ 1","YORIMIYA 1",,26.208823,127.693932
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","西一丁目","ニシ 1","NISHI 1",,26.212728,127.671779
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","壺川二丁目","ツボガワ 2","TSUBOGAWA 2",,26.203614,127.680599
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","楚辺二丁目","ソベ 2","SOBE 2",,26.204095,127.686683
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","壺川三丁目","ツボガワ 3","TSUBOGAWA 3",,26.20659,127.678612
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","松尾一丁目","マツオ 1","MATSUO 1",,26.212784,127.683685
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","楚辺一丁目","ソベ 1","SOBE 1",,26.208581,127.684452
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","東町","ヒガシマチ","HIGASHIMACHI",,26.212136,127.674005
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","泉崎二丁目","イズミザキ 2","IZUMIZAKI 2",,26.209001,127.680472
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","泉崎一丁目","イズミザキ 1","IZUMIZAKI 1",,26.211983,127.678643
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","奥武山町","オオノヤマチョウ","ONOYAMACHO",,26.204514,127.675171
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","旭町","アサヒマチ","ASAHIMACHI",,26.20947,127.676677
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","通堂町","トンドウチョウ","TONDOCHO",,26.211004,127.669708
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","垣花町","カキノハナチョウ","KAKINOHANACHO",,26.204944,127.671443
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","金城一丁目","カナグスク 1","KANAGUSUKU 1",,26.203394,127.665944
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","垣花町二丁目","カキノハナチョウ 2","KAKINOHANACHO 2",,26.206773,127.66776
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","垣花町一丁目","カキノハナチョウ 1","KAKINOHANACHO 1",,26.207328,127.66917
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","垣花町三丁目","カキノハナチョウ 3","KAKINOHANACHO 3",,26.207118,127.666269
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","住吉町二丁目","スミヨシチョウ 2","SUMIYOSHICHO 2",,26.209015,127.665661
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","住吉町三丁目","スミヨシチョウ 3","SUMIYOSHICHO 3",,26.208701,127.663413
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","住吉町一丁目","スミヨシチョウ 1","SUMIYOSHICHO 1",,26.21093,127.663238
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字鏡水",,,,26.210713,127.651985
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字識名",,,,26.202337,127.714924
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字上間",,,,26.197667,127.712709
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","長田二丁目","ナガタ 2","NAGATA 2",,26.201725,127.704042
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","上間一丁目","ウエマ 1","UEMA 1",,26.200909,127.708851
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字仲井真",,,,26.194206,127.708342
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字国場",,,,26.197799,127.698947
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","古波蔵三丁目","コハグラ 3","KOHAGURA 3",,26.199516,127.683699
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","古波蔵四丁目","コハグラ 4","KOHAGURA 4",,26.195935,127.69096
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","古波蔵二丁目","コハグラ 2","KOHAGURA 2",,26.199554,127.687997
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","山下町","ヤマシタチョウ","YAMASHITACHO",,26.203029,127.66948
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","田原二丁目","タバル 2","TABARU 2",,26.196595,127.670137
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","小禄一丁目","オロク 1","OROKU 1",,26.192719,127.679409
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","鏡原町","キョウハラチョウ","KYOHARACHO",,26.198096,127.678544
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字赤嶺",,,,26.192593,127.657705
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","金城二丁目","カナグスク 2","KANAGUSUKU 2",,26.201877,127.66583
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","田原一丁目","タバル 1","TABARU 1",,26.200085,127.669759
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字田原",,,,26.195436,127.671351
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","田原四丁目","タバル 4","TABARU 4",,26.194426,127.669389
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","金城五丁目","カナグスク 5","KANAGUSUKU 5",,26.197253,127.666225
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","金城四丁目","カナグスク 4","KANAGUSUKU 4",,26.198419,127.663778
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","田原三丁目","タバル 3","TABARU 3",,26.195847,127.668098
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","赤嶺一丁目","アカミネ 1","AKAMINE 1",,26.1954,127.662876
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字安次嶺",,,,26.201843,127.657607
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","金城三丁目","カナグスク 3","KANAGUSUKU 3",,26.200196,127.665452
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","赤嶺二丁目","アカミネ 2","AKAMINE 2",,26.194612,127.660397
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字大嶺",,,,26.197504,127.643212
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字高良",,,,26.190808,127.655684
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字当間",,,,26.199196,127.651429
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字小禄",,,,26.193409,127.671395
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字宇栄原",,,,26.184011,127.668221
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","宇栄原二丁目","ウエバル 2","UEBARU 2",,26.189685,127.667061
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","高良二丁目","タカラ 2","TAKARA 2",,26.184035,127.662984
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","高良一丁目","タカラ 1","TAKARA 1",,26.18679,127.661037
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","宇栄原三丁目","ウエバル 3","UEBARU 3",,26.188659,127.662598
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","宇栄原一丁目","ウエバル 1","UEBARU 1",,26.192033,127.663488
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","高良三丁目","タカラ 3","TAKARA 3",,26.190247,127.659564
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","宮城一丁目","ミヤグスク 1","MIYAGUSUKU 1",,26.186538,127.657824
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","具志二丁目","グシ 2","GUSHI 2",,26.182113,127.659451
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","具志三丁目","グシ 3","GUSHI 3",,26.178901,127.657084
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","具志一丁目","グシ 1","GUSHI 1",,26.1836,127.657766
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字宮城",,,,26.189661,127.65095
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","字具志",,,,26.182482,127.651743
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","樋川二丁目","ヒガワ 2","HIGAWA 2",,26.209868,127.690825
"47","沖縄県","オキナワケン","OKINAWA KEN","47201","那覇市","ナハシ","NAHA SHI","壺屋一丁目","ツボヤ 1","TSUBOYA 1",,26.21303,127.691621
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","神山一丁目","カミヤマ 1","KAMIYAMA 1",,26.268776,127.764862
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","愛知三丁目","アイチ 3","AICHI 3",,26.265571,127.769215
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","愛知二丁目","アイチ 2","AICHI 2",,26.268445,127.770952
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","愛知一丁目","アイチ 1","AICHI 1",,26.271227,127.767662
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","我如古四丁目","ガネコ 4","GANEKO 4",,26.255249,127.75
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","我如古三丁目","ガネコ 3","GANEKO 3",,26.252911,127.754623
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","我如古二丁目","ガネコ 2","GANEKO 2",,26.254567,127.758491
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","大山七丁目","オオヤマ 7","OYAMA 7",,26.28492,127.744631
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","真栄原一丁目","マエハラ 1","MAEHARA 1",,26.257614,127.745494
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","大山二丁目","オオヤマ 2","OYAMA 2",,26.275632,127.744412
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","大山四丁目","オオヤマ 4","OYAMA 4",,26.283308,127.749115
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","大山一丁目","オオヤマ 1","OYAMA 1",,26.280648,127.751478
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","大山五丁目","オオヤマ 5","OYAMA 5",,26.281148,127.745227
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","真栄原三丁目","マエハラ 3","MAEHARA 3",,26.263189,127.744942
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","字佐真下",,,,26.265603,127.748426
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","字我如古",,,,26.260311,127.746759
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","嘉数二丁目","カカズ 2","KAKAZU 2",,26.255411,127.737018
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","新城一丁目","アラグスク 1","ARAGUSUKU 1",,26.287969,127.772719
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","喜友名二丁目","キユウナ 2","KIYUNA 2",,26.284793,127.760494
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","大山三丁目","オオヤマ 3","OYAMA 3",,26.284813,127.752162
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","伊佐四丁目","イサ 4","ISA 4",,26.289765,127.752422
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","伊佐三丁目","イサ 3","ISA 3",,26.292044,127.755494
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","普天間二丁目","フテンマ 2","FUTEMMA 2",,26.289427,127.775457
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","長田二丁目","ナガタ 2","NAGATA 2",,26.263107,127.767818
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","志真志三丁目","シマシ 3","SHIMASHI 3",,26.256111,127.761999
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","喜友名一丁目","キユウナ 1","KIYUNA 1",,26.285404,127.764496
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","伊佐二丁目","イサ 2","ISA 2",,26.287457,127.7542
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","野嵩三丁目","ノダケ 3","NODAKE 3",,26.287209,127.783792
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","字赤道",,,,26.275432,127.768941
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","宜野湾一丁目","ギノワン 1","GINOWAN 1",,26.265697,127.761157
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","字神山",,,,26.274473,127.760489
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","新城二丁目","アラグスク 2","ARAGUSUKU 2",,26.28685,127.769531
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","長田三丁目","ナガタ 3","NAGATA 3",,26.261073,127.767595
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","志真志一丁目","シマシ 1","SHIMASHI 1",,26.258172,127.764123
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","長田一丁目","ナガタ 1","NAGATA 1",,26.263484,127.764541
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","志真志四丁目","シマシ 4","SHIMASHI 4",,26.257401,127.758887
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","長田四丁目","ナガタ 4","NAGATA 4",,26.26093,127.761753
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","宜野湾三丁目","ギノワン 3","GINOWAN 3",,26.26086,127.756045
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","赤道一丁目","アカミチ 1","AKAMICHI 1",,26.273467,127.770583
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","我如古一丁目","ガネコ 1","GANEKO 1",,26.258228,127.75306
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","宜野湾二丁目","ギノワン 2","GINOWAN 2",,26.264101,127.756773
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","赤道二丁目","アカミチ 2","AKAMICHI 2",,26.271894,127.773642
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","上原二丁目","ウエハラ 2","UEHARA 2",,26.275586,127.77713
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","野嵩一丁目","ノダケ 1","NODAKE 1",,26.282571,127.78134
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","上原一丁目","ウエハラ 1","UEHARA 1",,26.277136,127.775953
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","字野嵩",,,,26.282753,127.775715
"47","沖縄県","オキナワケン","OKINAWA KEN","47205","宜野湾市","ギノワンシ","GINOWAN SHI","野嵩四丁目","ノダケ 4","NODAKE 4",,26.291305,127.782516
